! This file has been generated by DEMO version  602
HP_COMP1_EFFIC	0.552404	-.100000E+21	0.498072	-.818896	-	
HP_COMP1_PRATIO	1.50042	-.100000E+21	1.49250	-.314251	-	
HP_FLASH_DP	0.00000	0.00000	0.00000	0.00000	bar	
HP_COMP2_EFFIC	0.564060	-.100000E+21	0.527120	-.487287	-	
HP_COND_LATENT_DP	0.00000	0.00000	0.00000	0.00000	bar	
HP_EVAP_DP	0.00000	0.00000	0.00000	0.00000	bar	
COP_REAL	4.78262	-.100000E+21	4.66968	-.310892	-	
HP_COND_SENSIBLE_DP	0.00000	0.00000	0.00000	0.00000	bar	
EPFL_COND_SENSIBLE_DP1	0.00000	0.00000	0.00000	0.100000E+21	bar	
EPFL_COND_LATENT_DP1	0.00000	0.00000	0.00000	0.100000E+21	bar	
Q_COND_LOAD	2371.61	0.00000	2371.61	0.00000	-	
DELTAT_MIN_VAR1	3.07890	0.00000	3.07890	0.00000	-	
MAX_MASSF_HP2	11.3018	0.500000	13.4549	0.256208	-	
MAX_MASSF_HP6	14.1622	0.500000	14.3679	0.149621	-	
HP2_T	4.88800	0.800000	5.25587	0.308237	C	
HP2_MASSF	5.01456	-.250000	5.09923	-.101620	kg/s	
W_HP_COMP1_POWER	230.823	-.500000	231.754	-.458989	kW	
W_HP_COMP2_POWER	268.811	-.500000	276.122	-.402793	kW	
HP5_T	43.5478	0.800000	45.6376	0.238049	C	
HP6_T	34.3039	0.800000	32.6896	0.253750	C	
HP6_MASSF	6.26456	-.250000	6.18173	-.942856E-01	kg/s	
HP5BIS_T	33.9403	0.800000	32.6896	0.253698	C	
Q_COND_LATENT_LOAD	2239.73	-.500000	2245.58	-.266448E-01	kW	
HP1_T	2.06380	0.800000	2.25587	0.308500	C	
Q_EVAP_LOAD	1821.44	-.500000	1863.74	-.851443E-01	kW	
Q_COND_SENSIBLE_LOAD	127.382	-.500000	126.031	-.474749	kW	
EPFL_OUTBIS_T	28.9464	0.800000	29.6107	0.253750	C	
EPFL_OUTBIS_P	4.94989	-.100000	4.94989	-.100000	bar	
EPFL_IN_T	30.6512	0.800000	29.7006	0.253726	C	
EPFL_IN_P	4.89926	-.100000	4.89926	-.100000	bar	
EPFL_OUT_T	29.8787	0.800000	28.0233	0.253627	C	
EPFL_OUT_P	5.23631	-.100000	5.23631	-.100000	bar	
EPFL_OUT_MASSF	337.582	-.250000	337.592	-.249990	kg/s	
HP2_SMOL	1.00000	0.100000E+21	-19.3605	0.799470E-02	kJ/kmol/C	
HP4_SMOL	1.00000	0.100000E+21	-20.2206	0.868531E-03	kJ/kmol/C	
