! This file has been generated by DEMO version  602
HP_COMP1_EFFIC	0.440767	-.100000E+21	0.441094	-.899223	-	
HP_COMP1_PRATIO	1.92289	-.100000E+21	1.91943	-.567271	-	
HP_FLASH_DP	0.00000	0.00000	0.00000	0.00000	bar	
HP_COMP2_EFFIC	0.464954	-.100000E+21	0.459757	-.983044	-	
HP_COND_LATENT_DP	0.00000	0.00000	0.00000	0.00000	bar	
HP_EVAP_DP	0.00000	0.00000	0.00000	0.00000	bar	
COP_REAL	3.38859	-.100000E+21	3.36683	-.244823	-	
HP_COND_SENSIBLE_DP	0.00000	0.00000	0.00000	0.00000	bar	
EPFL_COND_SENSIBLE_DP1	0.00000	0.00000	0.00000	0.100000E+21	bar	
EPFL_COND_LATENT_DP1	0.00000	0.00000	0.00000	0.100000E+21	bar	
Q_COND_LOAD	5872.20	0.00000	5872.20	0.00000	-	
DELTAT_MIN_VAR1	3.01826	0.00000	3.01826	0.00000	-	
MAX_MASSF_HP2	12.5971	0.500000	12.4353	0.309515	-	
MAX_MASSF_HP6	13.7958	0.500000	13.6422	0.345189	-	
HP2_T	4.89313	0.800000	6.65069	0.354478	C	
HP2_MASSF	3.62999	-.250000	3.46253	-.118026	kg/s	
W_HP_COMP1_POWER	782.310	-.500000	755.375	-.461047	kW	
W_HP_COMP2_POWER	1039.17	-.500000	988.759	-.284590	kW	
HP5_T	141.760	0.800000	143.949	0.405937	C	
HP5BIS_T	43.8792	0.800000	45.7079	0.293690	C	
HP6_T	42.1020	0.800000	45.7079	0.293706	C	
HP6_MASSF	4.37926	-.250000	4.24787	-.897606E-01	kg/s	
Q_COND_LATENT_LOAD	5115.24	-.500000	4946.51	-.575685E-01	kW	
HP1_T	1.92686	0.800000	3.65069	0.354690	C	
Q_EVAP_LOAD	4166.65	-.500000	4128.06	-.103940	kW	
Q_COND_SENSIBLE_LOAD	960.862	-.500000	925.684	-.307625	kW	
EPFL_OUTBIS_T	42.2841	0.800000	42.6896	0.293706	C	
EPFL_OUTBIS_P	4.81592	-.100000	4.81592	-.100000	bar	
EPFL_IN_T	40.2721	0.800000	43.6966	0.293979	C	
EPFL_IN_P	5.08847	-.100000	5.08847	-.999999E-01	bar	
EPFL_OUT_T	33.9192	0.800000	37.2835	0.293342	C	
EPFL_OUT_P	4.91879	-.100000	4.91879	-.999999E-01	bar	
EPFL_OUT_MASSF	218.627	-.250000	218.596	-.250001	kg/s	
HP2_SMOL	1.00000	0.100000E+21	-15.3830	0.621890E-01	kJ/kmol/C	
HP4BIS_SMOL	1.00000	0.100000E+21	-16.9520	0.527123E-01	kJ/kmol/C	
