! This file has been generated by DEMO version  602
HP_COMP1_EFFIC	0.414343	-.100000E+21	0.401649	-.763107	-	
HP_COMP1_PRATIO	2.00828	-.100000E+21	1.98441	-.523570	-	
HP_FLASH_DP	0.00000	0.00000	0.00000	0.00000	bar	
HP_COMP2_EFFIC	0.414156	-.100000E+21	0.435106	-.873755	-	
HP_COND_LATENT_DP	0.00000	0.00000	0.00000	0.00000	bar	
HP_EVAP_DP	0.00000	0.00000	0.00000	0.00000	bar	
COP_REAL	3.28740	-.100000E+21	3.08232	-.224617	-	
HP_COND_SENSIBLE_DP	0.00000	0.00000	0.00000	0.00000	bar	
EPFL_COND_SENSIBLE_DP1	0.00000	0.00000	0.00000	0.100000E+21	bar	
EPFL_COND_LATENT_DP1	0.00000	0.00000	0.00000	0.100000E+21	bar	
Q_COND_LOAD	5092.11	0.00000	5092.11	0.00000	-	
DELTAT_MIN_VAR1	2.93063	0.00000	2.93063	0.00000	-	
MAX_MASSF_HP2	12.7855	0.500000	13.7645	0.353175	-	
MAX_MASSF_HP6	14.0906	0.500000	13.4656	0.332933	-	
HP2_T	4.95453	0.800000	3.89985	0.335293	C	
HP2_MASSF	2.82872	-.250000	2.87456	-.120837	kg/s	
W_HP_COMP1_POWER	709.650	-.500000	719.721	-.422867	kW	
W_HP_COMP2_POWER	932.608	-.500000	932.321	-.266382	kW	
HP5_T	153.294	0.800000	153.869	0.416935	C	
HP5BIS_T	43.9486	0.800000	44.4320	0.293121	C	
HP6_T	43.9938	0.800000	44.4320	0.293136	C	
HP6_MASSF	3.72684	-.250000	3.60715	-.903294E-01	kg/s	
Q_COND_LATENT_LOAD	4440.36	-.500000	4213.30	-.596445E-01	kW	
HP1_T	2.02239	0.800000	0.899850	0.335486	C	
Q_EVAP_LOAD	3348.84	-.500000	3440.07	-.108393	kW	
Q_COND_SENSIBLE_LOAD	890.955	-.500000	878.818	-.285952	kW	
EPFL_OUTBIS_T	41.9101	0.800000	41.5014	0.293136	C	
EPFL_OUTBIS_P	5.24642	-.100000	5.24642	-.100000	bar	
EPFL_IN_T	39.9802	0.800000	42.6641	0.293457	C	
EPFL_IN_P	4.98816	-.100000	4.98816	-.100000	bar	
EPFL_OUT_T	33.5861	0.800000	35.9665	0.292790	C	
EPFL_OUT_P	5.00776	-.100000	5.00776	-.100000	bar	
EPFL_OUT_MASSF	181.539	-.250000	181.521	-.249989	kg/s	
HP2_SMOL	1.00000	0.100000E+21	-14.8914	0.607894E-01	kJ/kmol/C	
HP4BIS_SMOL	1.00000	0.100000E+21	-16.5390	0.509567E-01	kJ/kmol/C	
