! This file has been generated by DEMO version  602
HP_COMP1_EFFIC	0.631653	-.100000E+21	0.610489	-.781853	-	
HP_COMP1_PRATIO	1.58111	-.100000E+21	1.57762	-.319594	-	
HP_FLASH_DP	0.00000	0.00000	0.00000	0.00000	bar	
HP_COMP2_EFFIC	0.639829	-.100000E+21	0.634589	-.335775	-	
HP_COND_LATENT_DP	0.00000	0.00000	0.00000	0.00000	bar	
HP_EVAP_DP	0.00000	0.00000	0.00000	0.00000	bar	
COP_REAL	4.83209	-.100000E+21	4.76955	-.317184	-	
HP_COND_SENSIBLE_DP	0.00000	0.00000	0.00000	0.00000	bar	
EPFL_COND_SENSIBLE_DP1	0.00000	0.00000	0.00000	0.100000E+21	bar	
EPFL_COND_LATENT_DP1	0.00000	0.00000	0.00000	0.100000E+21	bar	
Q_COND_LOAD	3089.61	0.00000	3089.61	0.00000	-	
DELTAT_MIN_VAR1	3.02899	0.00000	3.02899	0.00000	-	
MAX_MASSF_HP2	10.8213	0.500000	11.7958	0.173191	-	
MAX_MASSF_HP6	13.0791	0.500000	13.4868	0.834338E-01	-	
HP2_T	5.03965	0.800000	6.20671	0.314980	C	
HP2_MASSF	6.69368	-.250000	6.81043	-.103750	kg/s	
W_HP_COMP1_POWER	288.310	-.500000	289.541	-.470336	kW	
W_HP_COMP2_POWER	352.148	-.500000	358.238	-.433381	kW	
HP5_T	47.4124	0.800000	47.4681	0.235614	C	
HP6_T	38.4047	0.800000	38.6372	0.247337	C	
HP6_MASSF	8.58691	-.250000	8.36023	-.962235E-01	kg/s	
HP5BIS_T	38.1530	0.800000	38.6372	0.247286	C	
Q_COND_LATENT_LOAD	3049.96	-.500000	2972.22	-.195084E-01	kW	
HP1_T	2.03066	0.800000	3.20671	0.315246	C	
Q_EVAP_LOAD	2473.24	-.500000	2441.83	-.845704E-01	kW	
Q_COND_SENSIBLE_LOAD	118.372	-.500000	117.396	-.493910	kW	
EPFL_OUTBIS_T	35.5092	0.800000	35.6082	0.247337	C	
EPFL_OUTBIS_P	4.99725	-.100000	4.99725	-.100000	bar	
EPFL_IN_T	35.1074	0.800000	35.8140	0.247309	C	
EPFL_IN_P	4.82811	-.100000	4.82811	-.100000	bar	
EPFL_OUT_T	31.8140	0.800000	30.4924	0.247037	C	
EPFL_OUT_P	5.13653	-.100000	5.13653	-.100000	bar	
EPFL_OUT_MASSF	138.391	-.250000	138.400	-.249954	kg/s	
HP2_SMOL	1.00000	0.100000E+21	-19.3847	0.766912E-02	kJ/kmol/C	
HP4_SMOL	1.00000	0.100000E+21	-20.2260	0.253359E-03	kJ/kmol/C	
