! This file has been generated by DEMO version  602
HP_COMP1_EFFIC	0.407575	-.100000E+21	0.411747	-.862815	-	
HP_COMP1_PRATIO	1.75494	-.100000E+21	1.72995	-.449877	-	
HP_FLASH_DP	0.00000	0.00000	0.00000	0.00000	bar	
HP_COMP2_EFFIC	0.415590	-.100000E+21	0.405265	-.887504	-	
HP_COND_LATENT_DP	0.00000	0.00000	0.00000	0.00000	bar	
HP_EVAP_DP	0.00000	0.00000	0.00000	0.00000	bar	
COP_REAL	3.62366	-.100000E+21	3.74419	-.245448	-	
HP_COND_SENSIBLE_DP	0.00000	0.00000	0.00000	0.00000	bar	
EPFL_COND_SENSIBLE_DP1	0.00000	0.00000	0.00000	0.100000E+21	bar	
EPFL_COND_LATENT_DP1	0.00000	0.00000	0.00000	0.100000E+21	bar	
Q_COND_LOAD	4037.21	0.00000	4037.21	0.00000	-	
DELTAT_MIN_VAR1	3.07179	0.00000	3.07179	0.00000	-	
MAX_MASSF_HP2	10.8192	0.500000	10.7166	0.294216	-	
MAX_MASSF_HP6	12.8482	0.500000	13.4635	0.394071	-	
HP2_T	5.00720	0.800000	3.49631	0.317723	C	
HP2_MASSF	2.38829	-.250000	2.42899	-.104887	kg/s	
W_HP_COMP1_POWER	463.477	-.500000	466.113	-.450284	kW	
W_HP_COMP2_POWER	614.000	-.500000	612.148	-.285129	kW	
HP5_T	117.550	0.800000	123.831	0.382862	C	
HP5BIS_T	36.5383	0.800000	34.0275	0.286726	C	
HP6_T	34.8287	0.800000	34.0275	0.286740	C	
HP6_MASSF	2.85864	-.250000	2.89762	-.810968E-01	kg/s	
Q_COND_LATENT_LOAD	3608.16	-.500000	3467.66	-.509025E-01	kW	
HP1_T	2.07178	0.800000	0.496310	0.317907	C	
Q_EVAP_LOAD	3072.09	-.500000	2958.95	-.898783E-01	kW	
Q_COND_SENSIBLE_LOAD	578.481	-.500000	569.553	-.309914	kW	
EPFL_OUTBIS_T	33.3151	0.800000	30.9557	0.286740	C	
EPFL_OUTBIS_P	5.16223	-.100000	5.16223	-.999999E-01	bar	
EPFL_IN_T	32.5090	0.800000	31.4588	0.286864	C	
EPFL_IN_P	4.96601	-.100000	4.96601	-.100000	bar	
EPFL_OUT_T	30.0074	0.800000	27.9225	0.286606	C	
EPFL_OUT_P	5.05330	-.100000	5.05330	-.100000	bar	
EPFL_OUT_MASSF	271.580	-.250000	271.593	-.249977	kg/s	
HP2_SMOL	1.00000	0.100000E+21	-14.8179	0.578834E-01	kJ/kmol/C	
HP4BIS_SMOL	1.00000	0.100000E+21	-16.4941	0.492318E-01	kJ/kmol/C	
