! This file has been generated by DEMO version  602
HP_COMP1_EFFIC	0.766190	-.100000E+21	0.757028	-.756740	-	
HP_COMP1_PRATIO	1.60297	-.100000E+21	1.56607	-.294097	-	
HP_FLASH_DP	0.00000	0.00000	0.00000	0.00000	bar	
HP_COMP2_EFFIC	0.733873	-.100000E+21	0.741036	-.234776	-	
HP_COND_LATENT_DP	0.00000	0.00000	0.00000	0.00000	bar	
HP_EVAP_DP	0.00000	0.00000	0.00000	0.00000	bar	
COP_REAL	6.01555	-.100000E+21	5.69010	-.335443	-	
HP_COND_SENSIBLE_DP	0.00000	0.00000	0.00000	0.00000	bar	
EPFL_COND_SENSIBLE_DP1	0.00000	0.00000	0.00000	0.100000E+21	bar	
EPFL_COND_LATENT_DP1	0.00000	0.00000	0.00000	0.100000E+21	bar	
Q_COND_LOAD	3946.97	0.00000	3946.97	0.00000	-	
DELTAT_MIN_VAR1	3.14970	0.00000	3.14970	0.00000	-	
MAX_MASSF_HP2	11.5364	0.500000	10.8135	0.132089	-	
MAX_MASSF_HP6	13.7066	0.500000	13.3897	0.565684E-01	-	
HP2_T	5.06634	0.800000	5.80035	0.310464	C	
HP2_MASSF	9.21175	-.250000	9.03942	-.971432E-01	kg/s	
W_HP_COMP1_POWER	307.617	-.500000	304.338	-.487926	kW	
W_HP_COMP2_POWER	395.168	-.500000	389.318	-.465456	kW	
HP5_T	40.3392	0.800000	42.4855	0.238029	C	
HP6_T	36.8418	0.800000	37.4831	0.245161	C	
HP6_MASSF	10.9151	-.250000	10.8151	-.919632E-01	kg/s	
HP5BIS_T	35.7464	0.800000	37.4831	0.245110	C	
Q_COND_LATENT_LOAD	3846.68	-.500000	3861.60	-.109978E-01	kW	
HP1_T	1.92829	0.800000	2.80035	0.310728	C	
Q_EVAP_LOAD	3448.04	-.500000	3253.31	-.718877E-01	kW	
Q_COND_SENSIBLE_LOAD	85.4609	-.500000	85.3662	-.497495	kW	
EPFL_OUTBIS_T	32.8399	0.800000	34.3334	0.245161	C	
EPFL_OUTBIS_P	5.12606	-.100000	5.12606	-.100000	bar	
EPFL_IN_T	32.3244	0.800000	34.4068	0.245159	C	
EPFL_IN_P	5.19114	-.100000	5.19114	-.100000	bar	
EPFL_OUT_T	30.7636	0.800000	30.9521	0.244932	C	
EPFL_OUT_P	5.13909	-.100000	5.13909	-.100000	bar	
EPFL_OUT_MASSF	271.868	-.250000	271.866	-.249989	kg/s	
HP2_SMOL	1.00000	0.100000E+21	-19.3745	0.776916E-02	kJ/kmol/C	
HP4_SMOL	1.00000	0.100000E+21	-20.2260	0.455899E-05	kJ/kmol/C	
