! This file has been generated by DEMO version  602
HP_COMP1_EFFIC	0.333226	-.100000E+21	0.329029	-.469292	-	
HP_COMP1_PRATIO	1.64299	-.100000E+21	1.65903	-.259600	-	
HP_FLASH_DP	0.00000	0.00000	0.00000	0.00000	bar	
HP_COMP2_EFFIC	0.341391	-.100000E+21	0.338311	-.530371	-	
HP_COND_LATENT_DP	0.00000	0.00000	0.00000	0.00000	bar	
HP_EVAP_DP	0.00000	0.00000	0.00000	0.00000	bar	
COP_REAL	3.30300	-.100000E+21	3.40483	-.230133	-	
HP_COND_SENSIBLE_DP	0.00000	0.00000	0.00000	0.00000	bar	
EPFL_COND_SENSIBLE_DP1	0.00000	0.00000	0.00000	0.100000E+21	bar	
EPFL_COND_LATENT_DP1	0.00000	0.00000	0.00000	0.100000E+21	bar	
Q_COND_LOAD	1704.25	0.00000	1704.25	0.00000	-	
DELTAT_MIN_VAR1	3.09042	0.00000	3.09042	0.00000	-	
MAX_MASSF_HP2	11.4376	0.500000	12.2617	0.411490	-	
MAX_MASSF_HP6	13.3308	0.500000	12.4122	0.402143	-	
HP2_T	4.84951	0.800000	5.84575	0.278417	C	
HP2_MASSF	0.963281	-.250000	0.989426	-.109943	kg/s	
W_HP_COMP1_POWER	217.924	-.500000	220.190	-.383137	kW	
W_HP_COMP2_POWER	273.051	-.500000	280.350	-.267576	kW	
HP5_T	135.498	0.800000	133.308	0.389435	C	
HP5BIS_T	33.0949	0.800000	34.1218	0.283753	C	
HP6_T	34.3480	0.800000	34.1218	0.283767	C	
HP6_MASSF	1.25995	-.250000	1.20489	-.813387E-01	kg/s	
Q_COND_LATENT_LOAD	1471.19	-.500000	1441.62	-.526186E-01	kW	
HP1_T	1.99970	0.800000	2.84575	0.278583	C	
Q_EVAP_LOAD	1225.77	-.500000	1203.71	-.961684E-01	kW	
Q_COND_SENSIBLE_LOAD	268.645	-.500000	262.637	-.288824	kW	
EPFL_OUTBIS_T	30.9516	0.800000	31.0314	0.283767	C	
EPFL_OUTBIS_P	4.93134	-.100000	4.93134	-.100000	bar	
EPFL_IN_T	29.7728	0.800000	31.2484	0.283823	C	
EPFL_IN_P	5.01838	-.100000	5.01838	-.100000	bar	
EPFL_OUT_T	28.6080	0.800000	29.8234	0.283694	C	
EPFL_OUT_P	5.24854	-.100000	5.24854	-.100000	bar	
EPFL_OUT_MASSF	285.449	-.250000	285.446	-.250001	kg/s	
HP2_SMOL	1.00000	0.100000E+21	-15.2408	0.493164E-01	kJ/kmol/C	
HP4BIS_SMOL	1.00000	0.100000E+21	-16.8535	0.423855E-01	kJ/kmol/C	
