! This file has been generated by DEMO version  602
HP_COMP1_EFFIC	0.603854	-.100000E+21	0.652325	-.791545	-	
HP_COMP1_PRATIO	1.61837	-.100000E+21	1.64799	-.356061	-	
HP_FLASH_DP	0.00000	0.00000	0.00000	0.00000	bar	
HP_COMP2_EFFIC	0.586551	-.100000E+21	0.608693	-.362462	-	
HP_COND_LATENT_DP	0.00000	0.00000	0.00000	0.00000	bar	
HP_EVAP_DP	0.00000	0.00000	0.00000	0.00000	bar	
COP_REAL	4.33377	-.100000E+21	4.42883	-.311694	-	
HP_COND_SENSIBLE_DP	0.00000	0.00000	0.00000	0.00000	bar	
EPFL_COND_SENSIBLE_DP1	0.00000	0.00000	0.00000	0.100000E+21	bar	
EPFL_COND_LATENT_DP1	0.00000	0.00000	0.00000	0.100000E+21	bar	
Q_COND_LOAD	3366.67	0.00000	3366.67	0.00000	-	
DELTAT_MIN_VAR1	2.99905	0.00000	2.99905	0.00000	-	
MAX_MASSF_HP2	12.2597	0.500000	11.1982	0.158218	-	
MAX_MASSF_HP6	16.5174	0.500000	15.7838	0.107507	-	
HP2_T	5.00856	0.800000	4.04204	0.322779	C	
HP2_MASSF	7.16559	-.250000	7.29208	-.106845	kg/s	
W_HP_COMP1_POWER	312.661	-.500000	316.431	-.468616	kW	
W_HP_COMP2_POWER	441.129	-.500000	443.740	-.427194	kW	
HP5_T	50.6959	0.800000	50.5466	0.233944	C	
HP6_T	39.5980	0.800000	39.6818	0.247508	C	
HP6_MASSF	8.98644	-.250000	9.06290	-.988049E-01	kg/s	
HP5BIS_T	41.4758	0.800000	39.6818	0.247457	C	
Q_COND_LATENT_LOAD	3222.05	-.500000	3209.29	-.236731E-01	kW	
HP1_T	1.95305	0.800000	1.04204	0.323056	C	
Q_EVAP_LOAD	2580.43	-.500000	2606.50	-.913769E-01	kW	
Q_COND_SENSIBLE_LOAD	156.600	-.500000	157.381	-.482737	kW	
EPFL_OUTBIS_T	39.1809	0.800000	36.6827	0.247508	C	
EPFL_OUTBIS_P	4.84559	-.100000	4.84560	-.100000	bar	
EPFL_IN_T	38.9507	0.800000	36.8914	0.247481	C	
EPFL_IN_P	5.23923	-.100000	5.23923	-.100000	bar	
EPFL_OUT_T	32.4035	0.800000	32.2621	0.247175	C	
EPFL_OUT_P	4.75605	-.100000	4.75605	-.100000	bar	
EPFL_OUT_MASSF	172.862	-.250000	172.862	-.249978	kg/s	
HP2_SMOL	1.00000	0.100000E+21	-19.3273	0.903702E-02	kJ/kmol/C	
HP4_SMOL	1.00000	0.100000E+21	-20.2259	0.129573E-04	kJ/kmol/C	
