! This file has been generated by DEMO version  602
HP_COMP1_EFFIC	0.344846	-.100000E+21	0.340754	-.499465	-	
HP_COMP1_PRATIO	1.67431	-.100000E+21	1.76493	-.304521	-	
HP_FLASH_DP	0.00000	0.00000	0.00000	0.00000	bar	
HP_COMP2_EFFIC	0.352020	-.100000E+21	0.354743	-.575588	-	
HP_COND_LATENT_DP	0.00000	0.00000	0.00000	0.00000	bar	
HP_EVAP_DP	0.00000	0.00000	0.00000	0.00000	bar	
COP_REAL	3.34750	-.100000E+21	3.20220	-.220123	-	
HP_COND_SENSIBLE_DP	0.00000	0.00000	0.00000	0.00000	bar	
EPFL_COND_SENSIBLE_DP1	0.00000	0.00000	0.00000	0.100000E+21	bar	
EPFL_COND_LATENT_DP1	0.00000	0.00000	0.00000	0.100000E+21	bar	
Q_COND_LOAD	2466.72	0.00000	2466.72	0.00000	-	
DELTAT_MIN_VAR1	2.95386	0.00000	2.95386	0.00000	-	
MAX_MASSF_HP2	12.5351	0.500000	13.7646	0.404724	-	
MAX_MASSF_HP6	15.0008	0.500000	13.6798	0.387672	-	
HP2_T	4.90188	0.800000	3.40237	0.282368	C	
HP2_MASSF	1.32421	-.250000	1.39551	-.113009	kg/s	
W_HP_COMP1_POWER	325.792	-.500000	336.089	-.381796	kW	
W_HP_COMP2_POWER	415.100	-.500000	434.232	-.257871	kW	
HP5_T	137.166	0.800000	142.698	0.401316	C	
HP5BIS_T	36.2663	0.800000	35.3012	0.285229	C	
HP6_T	37.3717	0.800000	35.3012	0.285243	C	
HP6_MASSF	1.73775	-.250000	1.72459	-.830325E-01	kg/s	
Q_COND_LATENT_LOAD	1931.35	-.500000	2057.87	-.550204E-01	kW	
HP1_T	2.08147	0.800000	0.402367	0.282532	C	
Q_EVAP_LOAD	1695.87	-.500000	1696.40	-.100447	kW	
Q_COND_SENSIBLE_LOAD	409.524	-.500000	408.852	-.276933	kW	
EPFL_OUTBIS_T	34.5443	0.800000	32.3474	0.285243	C	
EPFL_OUTBIS_P	4.86900	-.100000	4.86901	-.999999E-01	bar	
EPFL_IN_T	34.7578	0.800000	32.5840	0.285312	C	
EPFL_IN_P	5.03330	-.100000	5.03330	-.100000	bar	
EPFL_OUT_T	32.9340	0.800000	31.1381	0.285160	C	
EPFL_OUT_P	4.90616	-.100000	4.90615	-.100000	bar	
EPFL_OUT_MASSF	405.174	-.250000	405.170	-.250001	kg/s	
HP2_SMOL	1.00000	0.100000E+21	-14.8008	0.515003E-01	kJ/kmol/C	
HP4BIS_SMOL	1.00000	0.100000E+21	-16.4804	0.436834E-01	kJ/kmol/C	
