! This file has been generated by DEMO version  602
HP_COMP1_EFFIC	0.830000	-.100000E+21	0.830000	0.00000	-	
HP_COMP1_PRATIO	1.86353	-.100000E+21	1.79867	-.185498	-	
HP_FLASH_DP	0.00000	0.00000	0.00000	0.00000	bar	
HP_COMP2_EFFIC	0.860128	-.100000E+21	0.830000	0.00000	-	
HP_COND_LATENT_DP	0.00000	0.00000	0.00000	0.00000	bar	
HP_EVAP_DP	0.00000	0.00000	0.00000	0.00000	bar	
COP_REAL	4.42572	-.100000E+21	4.57915	-.311263	-	
HP_COND_SENSIBLE_DP	0.00000	0.00000	0.00000	0.00000	bar	
EPFL_COND_SENSIBLE_DP1	0.00000	0.00000	0.00000	0.100000E+21	bar	
EPFL_COND_LATENT_DP1	0.00000	0.00000	0.00000	0.100000E+21	bar	
Q_COND_LOAD	6255.00	0.00000	6255.00	0.00000	-	
DELTAT_MIN_VAR1	3.12073	0.00000	3.12073	0.00000	-	
MAX_MASSF_HP2	12.6965	0.500000	12.6965	0.500000	-	
MAX_MASSF_HP6	15.3937	0.500000	15.3937	0.500000	-	
HP2_T	4.90880	0.800000	6.28012	0.922995E-01	C	
HP2_MASSF	13.7226	-.250000	14.1858	-.635873E-01	kg/s	
W_HP_COMP1_POWER	547.283	-.500000	576.359	-.245563	kW	
W_HP_COMP2_POWER	791.545	-.500000	789.613	-.362060	kW	
HP5_T	52.6107	0.800000	52.6332	0.111950	C	
HP6_T	47.4855	0.800000	50.5852	0.118618	C	
HP6_MASSF	17.9483	-.250000	18.2431	-.486550E-01	kg/s	
HP5BIS_T	51.2033	0.800000	50.5852	0.118632	C	
Q_COND_LATENT_LOAD	6139.65	-.500000	6194.32	-.460415E-02	kW	
HP1_T	1.91844	0.800000	3.28012	0.923772E-01	C	
Q_EVAP_LOAD	4513.56	-.500000	4889.02	-.874231E-01	kW	
Q_COND_SENSIBLE_LOAD	59.7705	-.500000	60.6779	-.470017	kW	
EPFL_OUTBIS_T	48.7330	0.800000	47.4645	0.118618	C	
EPFL_OUTBIS_P	4.88071	-.100000	4.88071	-.100000	bar	
EPFL_IN_T	45.9996	0.800000	47.5519	0.118377	C	
EPFL_IN_P	5.20982	-.100000	5.20982	-.100000	bar	
EPFL_OUT_T	38.4424	0.800000	37.8595	0.120185	C	
EPFL_OUT_P	4.83607	-.100000	4.83607	-.100000	bar	
EPFL_OUT_MASSF	154.167	-.250000	154.176	-.249876	kg/s	
HP2_SMOL	1.00000	0.100000E+21	-19.3865	0.223607E-02	kJ/kmol/C	
HP4_SMOL	1.00000	0.100000E+21	-20.2061	0.552732E-03	kJ/kmol/C	
