! This file has been generated by DEMO version  602
HP_COMP1_EFFIC	0.830000	-.100000E+21	0.810352	-.684855	-	
HP_COMP1_PRATIO	1.75816	-.100000E+21	1.67704	-.288198	-	
HP_FLASH_DP	0.00000	0.00000	0.00000	0.00000	bar	
HP_COMP2_EFFIC	0.800892	-.100000E+21	0.811114	-.152031	-	
HP_COND_LATENT_DP	0.00000	0.00000	0.00000	0.00000	bar	
HP_EVAP_DP	0.00000	0.00000	0.00000	0.00000	bar	
COP_REAL	5.12051	-.100000E+21	5.06003	-.328707	-	
HP_COND_SENSIBLE_DP	0.00000	0.00000	0.00000	0.00000	bar	
EPFL_COND_SENSIBLE_DP1	0.00000	0.00000	0.00000	0.100000E+21	bar	
EPFL_COND_LATENT_DP1	0.00000	0.00000	0.00000	0.100000E+21	bar	
Q_COND_LOAD	5761.95	0.00000	5761.95	0.00000	-	
DELTAT_MIN_VAR1	3.09270	0.00000	3.09270	0.00000	-	
MAX_MASSF_HP2	12.1339	0.500000	14.3257	0.152174	-	
MAX_MASSF_HP6	16.1126	0.500000	17.8509	0.551993E-01	-	
HP2_T	4.92365	0.800000	9.41656	0.309925	C	
HP2_MASSF	13.6815	-.250000	13.3234	-.108388	kg/s	
W_HP_COMP1_POWER	500.244	-.500000	491.345	-.483848	kW	
W_HP_COMP2_POWER	645.052	-.500000	647.374	-.452403	kW	
HP5_T	48.3294	0.800000	50.7118	0.237581	C	
HP6_T	44.9923	0.800000	48.2635	0.241152	C	
HP6_MASSF	17.6704	-.250000	16.6260	-.934477E-01	kg/s	
HP5BIS_T	45.6788	0.800000	48.2635	0.241184	C	
Q_COND_LATENT_LOAD	5808.01	-.500000	5696.19	-.579563E-02	kW	
HP1_T	1.99400	0.800000	6.41656	0.310182	C	
Q_EVAP_LOAD	4701.39	-.500000	4623.23	-.813781E-01	kW	
Q_COND_SENSIBLE_LOAD	66.1230	-.500000	65.7681	-.501961	kW	
EPFL_OUTBIS_T	42.8409	0.800000	45.1708	0.241152	C	
EPFL_OUTBIS_P	5.21603	-.100000	5.21603	-.100000	bar	
EPFL_IN_T	41.1733	0.800000	45.2469	0.241153	C	
EPFL_IN_P	5.04382	-.100000	5.04382	-.999999E-01	bar	
EPFL_OUT_T	34.8266	0.800000	38.9011	0.240895	C	
EPFL_OUT_P	5.08365	-.100000	5.08365	-.999999E-01	bar	
EPFL_OUT_MASSF	217.125	-.250000	217.071	-.250019	kg/s	
HP2_SMOL	1.00000	0.100000E+21	-19.4555	0.593333E-02	kJ/kmol/C	
HP4_SMOL	1.00000	0.100000E+21	-20.2000	0.226130E-02	kJ/kmol/C	
